TransDate,MarketCode,MarketName,CropCode,CropName,CategoryCode,UpperPrice,MiddlePrice,LowerPrice,AveragePrice,TransVolume,TransAmount,Unit,County,Township,UpdateTime
2020.05.31,420,豐原區,J1,荔枝-玉荷包,N05,75.0,75.0,61.0,72.2,1205.0,,,,,
2020.05.31,420,豐原區,P1,番石榴-珍珠芭,N05,30.0,14.7,10.0,16.81,4800.0,,,,,
2020.05.31,420,豐原區,P3,番石榴-帝王芭,N05,40.0,27.6,20.0,28.57,1050.0,,,,,
2020.05.31,420,豐原區,Q1,蓮霧-紅蓮霧,N05,40.0,30.8,20.0,30.46,1615.0,,,,,
2020.05.31,420,豐原區,R1,芒果-愛文,N05,29.5,20.8,12.0,20.79,24257.0,,,,,
2020.05.31,420,豐原區,R2,芒果-玉文,N05,30.0,14.4,10.0,16.67,1800.0,,,,,
2020.05.31,420,豐原區,R3,芒果-本島,N05,25.0,18.7,10.0,18.19,3315.0,,,,,
2020.05.31,420,豐原區,R5,芒果-黑香金興,N05,40.0,30.0,20.0,30.0,1200.0,,,,,
2020.05.31,420,豐原區,R6,芒果-金煌,N05,20.0,15.0,10.0,15.0,3400.0,,,,,
2020.05.31,420,豐原區,R8,芒果-芒果青,N05,30.0,14.6,10.0,16.76,340.0,,,,,
2020.05.31,420,豐原區,S1,葡萄-巨峰,N05,75.0,48.3,30.0,50.0,18.0,,,,,
2020.05.31,420,豐原區,S9,葡萄-進口,N05,150.0,118.1,100.0,120.88,886.0,,,,,
2020.05.31,420,豐原區,T1,西瓜-大西瓜,N05,15.0,11.9,10.0,12.16,7400.0,,,,,
2020.05.31,420,豐原區,T6,西瓜-紅肉,N05,12.0,10.3,10.0,10.59,850.0,,,,,
2020.05.31,420,豐原區,V1,甜瓜-美濃,N05,40.0,18.6,12.0,21.54,1002.0,,,,,
2020.05.31,420,豐原區,W6,洋香瓜-光面綠肉,N05,25.0,22.9,20.0,22.73,1320.0,,,,,
2020.05.31,420,豐原區,X69,蘋果-富士進口,N05,150.0,128.0,100.0,126.81,1268.0,,,,,
2020.05.31,600,嘉義市,51,百香果-改良種,N05,72.0,40.0,22.0,40.0,1000.0,,,,,
2020.05.31,600,嘉義市,72,小番茄-聖女,N05,35.0,25.0,17.0,25.0,2000.0,,,,,
2020.05.31,600,嘉義市,74,小番茄-玉女,N05,90.0,60.0,50.0,60.0,700.0,,,,,
2020.05.31,600,嘉義市,811,紅龍果-白肉,N05,50.0,35.0,25.0,35.0,850.0,,,,,
2020.05.31,600,嘉義市,812,紅龍果-紅肉,N05,40.0,26.0,18.0,26.0,5000.0,,,,,
2020.05.31,600,嘉義市,859,榴槤-進口,N05,125.0,100.0,95.0,100.0,1000.0,,,,,
2020.05.31,600,嘉義市,91,其他,N05,45.0,22.0,16.0,22.0,4000.0,,,,,
2020.05.31,600,嘉義市,A1,香蕉,N05,30.0,24.0,15.0,24.0,3500.0,,,,,
2020.05.31,600,嘉義市,B2,鳳梨-金鑽鳳梨,N05,16.0,10.0,8.0,10.0,7000.0,,,,,
2020.05.31,600,嘉義市,F1,雜柑-檸檬,N05,36.0,28.0,20.0,28.0,1400.0,,,,,
2020.05.31,600,嘉義市,G49,奇異果-進口,N05,120.0,101.0,80.0,101.0,1200.0,,,,,
2020.05.31,600,嘉義市,I1,木瓜-網室紅肉,N05,29.0,17.0,12.0,17.0,5000.0,,,,,
2020.05.31,600,嘉義市,J1,荔枝-玉荷包,N05,83.0,72.0,55.0,72.0,2500.0,,,,,
2020.05.31,600,嘉義市,J4,荔枝-竹葉黑,N05,38.0,30.0,26.0,30.0,800.0,,,,,
2020.05.31,600,嘉義市,P1,番石榴-珍珠芭,N05,35.0,21.0,13.0,21.0,1500.0,,,,,
2020.05.31,600,嘉義市,Q1,蓮霧-紅蓮霧,N05,43.0,25.0,18.0,25.0,2400.0,,,,,
2020.05.31,600,嘉義市,R1,芒果-愛文,N05,42.0,22.0,17.0,22.0,8000.0,,,,,
2020.05.31,600,嘉義市,R2,芒果-玉文,N05,38.0,20.0,16.0,20.0,2200.0,,,,,
2020.05.31,600,嘉義市,R3,芒果-本島,N05,40.0,22.0,17.0,22.0,2500.0,,,,,
2020.05.31,600,嘉義市,R6,芒果-金煌,N05,33.0,21.0,15.0,21.0,3500.0,,,,,
2020.05.31,600,嘉義市,S1,葡萄-巨峰,N05,83.0,58.0,46.0,58.0,1200.0,,,,,
2020.05.31,600,嘉義市,S9,葡萄-進口,N05,95.0,80.0,70.0,80.0,300.0,,,,,
2020.05.31,600,嘉義市,T1,西瓜-大西瓜,N05,15.0,9.0,6.0,9.0,5000.0,,,,,
2020.05.31,600,嘉義市,T3,西瓜-黑美人,N05,11.0,9.0,6.0,9.0,2000.0,,,,,
2020.05.31,600,嘉義市,T5,西瓜-黃肉,N05,13.0,9.0,6.0,9.0,3500.0,,,,,
2020.05.31,600,嘉義市,V1,甜瓜-美濃,N05,30.0,20.0,10.0,20.0,3000.0,,,,,
2020.05.31,600,嘉義市,W1,洋香瓜-網狀紅肉,N05,30.0,17.0,10.0,17.0,1500.0,,,,,
2020.05.31,600,嘉義市,X09,蘋果-其他進口,N05,95.0,75.0,65.0,75.0,5500.0,,,,,
2020.05.31,800,高雄市,51,百香果-改良種,N05,83.3,63.5,50.1,64.8,315.0,,,,,
2020.05.31,800,高雄市,71,小番茄-ㄧ般,N05,30.0,30.0,30.0,30.0,30.0,,,,,
2020.05.31,800,高雄市,72,小番茄-聖女,N05,52.3,34.0,22.8,35.4,646.0,,,,,
2020.05.31,800,高雄市,74,小番茄-玉女,N05,140.0,140.0,140.0,140.0,48.0,,,,,
2020.05.31,800,高雄市,811,紅龍果-白肉,N05,38.4,33.1,24.1,32.4,422.0,,,,,
2020.05.31,800,高雄市,812,紅龍果-紅肉,N05,44.9,34.5,21.3,33.9,1727.0,,,,,
2020.05.31,800,高雄市,859,榴槤-進口,N05,123.2,106.2,100.0,108.4,876.0,,,,,
2020.05.31,800,高雄市,91,其他,N05,50.0,43.3,30.0,42.0,200.0,,,,,
2020.05.31,800,高雄市,A1,香蕉,N05,39.8,31.6,26.0,32.1,1960.0,,,,,
2020.05.31,800,高雄市,B2,鳳梨-金鑽鳳梨,N05,25.0,17.2,12.8,17.9,5568.0,,,,,
2020.05.31,800,高雄市,B6,鳳梨-甜蜜蜜,N05,5.6,5.6,5.6,5.6,54.0,,,,,
2020.05.31,800,高雄市,C9,柑橘-進口,N05,90.0,90.0,90.0,90.0,60.0,,,,,
2020.05.31,800,高雄市,F1,雜柑-檸檬,N05,53.5,38.1,30.0,39.6,1060.0,,,,,
2020.05.31,800,高雄市,G49,奇異果-進口,N05,195.4,140.8,91.9,141.9,927.0,,,,,
2020.05.31,800,高雄市,I1,木瓜-網室紅肉,N05,35.0,27.4,19.4,27.3,1012.0,,,,,
2020.05.31,800,高雄市,I4,木瓜-青木瓜,N05,20.0,20.0,20.0,20.0,500.0,,,,,
2020.05.31,800,高雄市,J1,荔枝-玉荷包,N05,110.9,81.0,60.0,82.8,5805.0,,,,,
2020.05.31,800,高雄市,J2,荔枝-黑葉,N05,40.0,40.0,40.0,40.0,360.0,,,,,
2020.05.31,800,高雄市,O99,梨-西洋梨進口,N05,150.0,150.0,150.0,150.0,30.0,,,,,
2020.05.31,800,高雄市,P1,番石榴-珍珠芭,N05,30.0,30.0,30.0,30.0,720.0,,,,,
2020.05.31,800,高雄市,Q1,蓮霧-紅蓮霧,N05,30.0,30.0,30.0,30.0,72.0,,,,,
2020.05.31,800,高雄市,R0,芒果-其他,N05,30.0,30.0,30.0,30.0,114.0,,,,,
2020.05.31,800,高雄市,R1,芒果-愛文,N05,54.3,30.0,19.3,32.7,11323.0,,,,,
2020.05.31,800,高雄市,R2,芒果-玉文,N05,20.0,20.0,20.0,20.0,144.0,,,,,
2020.05.31,800,高雄市,R3,芒果-本島,N05,34.7,29.8,25.0,29.8,576.0,,,,,
2020.05.31,800,高雄市,R5,芒果-黑香金興,N05,25.0,25.0,25.0,25.0,54.0,,,,,
2020.05.31,800,高雄市,R6,芒果-金煌,N05,30.0,29.5,22.8,28.3,624.0,,,,,
2020.05.31,800,高雄市,S1,葡萄-巨峰,N05,150.0,98.5,75.0,104.1,2880.0,,,,,
2020.05.31,800,高雄市,S9,葡萄-進口,N05,84.4,55.6,55.6,61.3,1867.0,,,,,
2020.05.31,800,高雄市,T1,西瓜-大西瓜,N05,17.5,13.3,11.9,13.8,28590.0,,,,,
2020.05.31,800,高雄市,T5,西瓜-黃肉,N05,13.0,10.7,10.0,11.0,2580.0,,,,,
2020.05.31,800,高雄市,T6,西瓜-紅肉,N05,7.0,6.2,6.0,6.3,60.0,,,,,
2020.05.31,800,高雄市,V1,甜瓜-美濃,N05,20.0,20.0,20.0,20.0,264.0,,,,,
2020.05.31,800,高雄市,W0,洋香瓜-其他,N05,40.9,40.5,37.5,40.0,135.0,,,,,
2020.05.31,800,高雄市,W1,洋香瓜-網狀紅肉,N05,25.0,25.0,25.0,25.0,624.0,,,,,
2020.05.31,800,高雄市,X69,蘋果-富士進口,N05,112.5,59.3,42.4,66.6,8830.0,,,,,
2020.05.31,800,高雄市,Y0,桃子-其他,N05,78.3,67.0,60.0,67.9,504.0,,,,,
2020.05.31,830,鳳山區,812,紅龍果-紅肉,N05,44.4,28.4,20.0,28.4,8150.0,,,,,
2020.05.31,830,鳳山區,A1,香蕉,N05,35.3,23.0,19.0,23.0,5720.0,,,,,
2020.05.31,830,鳳山區,B2,鳳梨-金鑽鳳梨,N05,21.1,13.8,9.0,13.8,33780.0,,,,,
2020.05.31,830,鳳山區,F1,雜柑-檸檬,N05,50.0,31.3,25.1,31.3,2080.0,,,,,
2020.05.31,830,鳳山區,I1,木瓜-網室紅肉,N05,33.3,19.5,13.1,19.5,10070.0,,,,,
2020.05.31,830,鳳山區,J1,荔枝-玉荷包,N05,104.3,66.9,46.4,66.9,3110.0,,,,,
2020.05.31,830,鳳山區,P1,番石榴-珍珠芭,N05,26.1,20.1,16.0,20.1,6750.0,,,,,
2020.05.31,830,鳳山區,R1,芒果-愛文,N05,59.3,23.2,11.0,23.2,18420.0,,,,,
2020.05.31,830,鳳山區,R6,芒果-金煌,N05,34.5,24.1,20.0,24.1,7060.0,,,,,
2020.05.31,830,鳳山區,S1,葡萄-巨峰,N05,100.0,75.3,59.6,75.3,2440.0,,,,,
2020.05.31,830,鳳山區,T1,西瓜-大西瓜,N05,19.0,14.3,12.0,14.3,19730.0,,,,,
2020.05.31,830,鳳山區,T5,西瓜-黃肉,N05,12.0,9.3,8.0,9.3,6900.0,,,,,
2020.05.31,930,台東市,72,小番茄-聖女,N05,46.0,29.3,21.0,31.5,620.0,,,,,
2020.05.31,930,台東市,812,紅龍果-紅肉,N05,56.0,40.2,30.0,42.3,540.0,,,,,
2020.05.31,930,台東市,A1,香蕉,N05,37.0,29.3,20.0,29.6,1300.0,,,,,
2020.05.31,930,台東市,B2,鳳梨-金鑽鳳梨,N05,24.0,14.3,11.0,16.3,1480.0,,,,,
2020.05.31,930,台東市,F1,雜柑-檸檬,N05,50.0,36.4,30.0,33.4,800.0,,,,,
2020.05.31,930,台東市,G49,奇異果-進口,N05,153.0,119.0,90.0,120.4,150.0,,,,,
2020.05.31,930,台東市,I1,木瓜-網室紅肉,N05,37.0,26.3,19.0,24.5,600.0,,,,,
2020.05.31,930,台東市,J1,荔枝-玉荷包,N05,150.0,130.0,100.0,130.6,760.0,,,,,
2020.05.31,930,台東市,P1,番石榴-珍珠芭,N05,40.0,27.0,18.0,29.4,860.0,,,,,
2020.05.31,930,台東市,Q1,蓮霧-紅蓮霧,N05,60.0,36.9,30.0,33.7,490.0,,,,,
2020.05.31,930,台東市,R1,芒果-愛文,N05,70.0,40.3,25.0,44.4,1090.0,,,,,
2020.05.31,930,台東市,R6,芒果-金煌,N05,42.0,28.7,22.0,28.4,1050.0,,,,,
2020.05.31,930,台東市,S1,葡萄-巨峰,N05,150.0,95.5,77.0,91.3,1020.0,,,,,
2020.05.31,930,台東市,T1,西瓜-大西瓜,N05,23.0,12.0,9.0,12.8,2300.0,,,,,
2020.05.31,930,台東市,T5,西瓜-黃肉,N05,22.0,13.0,10.0,12.3,2100.0,,,,,
2020.05.31,930,台東市,V1,甜瓜-美濃,N05,43.0,30.5,20.0,28.3,1090.0,,,,,
2020.05.31,930,台東市,W1,洋香瓜-網狀紅肉,N05,42.0,29.5,20.0,32.4,1240.0,,,,,
2020.05.31,930,台東市,X69,蘋果-富士進口,N05,150.0,75.1,52.0,77.6,2360.0,,,,,
2020.05.30,104,台北二,32,釋迦-鳳梨釋迦,N05,90.0,82.2,72.0,81.8,72.0,,,,,
2020.05.30,104,台北二,42,楊梅,N05,40.0,37.6,36.0,37.8,288.0,,,,,
2020.05.30,104,台北二,51,百香果-改良種,N05,145.4,62.2,25.9,71.6,1396.0,,,,,
2020.05.30,104,台北二,70,小番茄-其他,N05,18.0,18.0,18.0,18.0,20.0,,,,,
2020.05.30,104,台北二,72,小番茄-聖女,N05,47.7,34.4,20.3,34.2,2592.0,,,,,
2020.05.30,104,台北二,74,小番茄-玉女,N05,175.0,104.0,42.9,106.0,1638.0,,,,,
2020.05.30,104,台北二,811,紅龍果-白肉,N05,54.1,40.9,30.4,41.5,1138.0,,,,,
2020.05.30,104,台北二,812,紅龍果-紅肉,N05,50.8,31.9,19.8,33.2,9956.0,,,,,
2020.05.30,104,台北二,859,榴槤-進口,N05,142.4,100.0,100.0,108.5,1970.0,,,,,
2020.05.30,104,台北二,91,其他,N05,91.6,39.9,26.3,47.5,181.0,,,,,
2020.05.30,104,台北二,919,其他-進口,N05,88.9,88.9,88.9,88.9,12.0,,,,,
2020.05.30,104,台北二,A0,香蕉-其他,N05,35.0,18.9,5.8,19.5,602.0,,,,,
2020.05.30,104,台北二,A1,香蕉,N05,35.7,30.8,25.4,30.7,10305.0,,,,,
2020.05.30,104,台北二,A2,香蕉-芭蕉紅芭蕉,N05,48.2,32.9,22.1,33.8,3445.0,,,,,
2020.05.30,104,台北二,A3,香蕉-旦蕉,N05,30.0,30.0,30.0,30.0,49.0,,,,,
2020.05.30,104,台北二,B0,鳳梨-其他,N05,20.6,14.2,12.0,15.0,326.0,,,,,
2020.05.30,104,台北二,B2,鳳梨-金鑽鳳梨,N05,26.7,13.7,8.0,15.2,35576.0,,,,,
2020.05.30,104,台北二,B6,鳳梨-甜蜜蜜,N05,23.5,14.7,10.3,15.6,5953.0,,,,,
2020.05.30,104,台北二,C9,柑橘-進口,N05,533.5,533.5,533.5,533.5,2.0,,,,,
2020.05.30,104,台北二,F1,雜柑-檸檬,N05,38.9,26.3,17.3,27.0,1939.0,,,,,
2020.05.30,104,台北二,F5,雜柑-無子檸檬,N05,45.1,30.6,17.8,31.0,3147.0,,,,,
2020.05.30,104,台北二,G49,奇異果-進口,N05,111.1,74.5,36.2,74.2,1832.0,,,,,
2020.05.30,104,台北二,H49,葡萄柚-紅肉進口,N05,32.2,26.6,23.3,27.0,5510.0,,,,,
2020.05.30,104,台北二,H5,葡萄柚-白肉,N05,30.0,29.0,28.0,29.0,72.0,,,,,
2020.05.30,104,台北二,I1,木瓜-網室紅肉,N05,35.6,20.0,11.3,21.4,19622.0,,,,,
2020.05.30,104,台北二,I2,木瓜-一般紅肉,N05,5.0,5.0,5.0,5.0,11.0,,,,,
2020.05.30,104,台北二,I3,木瓜-日昇種,N05,99.5,54.8,34.4,59.7,366.0,,,,,
2020.05.30,104,台北二,I4,木瓜-青木瓜,N05,23.5,15.2,10.2,15.9,965.0,,,,,
2020.05.30,104,台北二,J0,荔枝-其他,N05,33.0,33.0,33.0,33.0,36.0,,,,,
2020.05.30,104,台北二,J1,荔枝-玉荷包,N05,112.7,87.2,62.7,87.4,10604.0,,,,,
2020.05.30,104,台北二,J2,荔枝-黑葉,N05,40.0,40.0,35.0,39.0,168.0,,,,,
2020.05.30,104,台北二,J4,荔枝-竹葉黑,N05,60.0,43.3,23.3,42.6,502.0,,,,,
2020.05.30,104,台北二,N0,李-其他,N05,65.0,59.0,38.0,56.0,30.0,,,,,
2020.05.30,104,台北二,O9,梨-其他進口,N05,160.0,160.0,160.0,160.0,20.0,,,,,
2020.05.30,104,台北二,P1,番石榴-珍珠芭,N05,41.3,26.7,16.4,27.5,37369.0,,,,,
2020.05.30,104,台北二,P2,番石榴-紅心,N05,40.0,40.0,40.0,40.0,17.0,,,,,
2020.05.30,104,台北二,P3,番石榴-帝王芭,N05,82.5,42.8,25.5,47.3,1229.0,,,,,
2020.05.30,104,台北二,Q0,蓮霧-其他,N05,264.6,120.8,49.8,135.4,353.0,,,,,
2020.05.30,104,台北二,Q1,蓮霧-紅蓮霧,N05,93.0,52.4,20.2,54.1,1735.0,,,,,
2020.05.30,104,台北二,Q2,蓮霧-子彈型,N05,43.2,28.8,19.2,29.8,420.0,,,,,
2020.05.30,104,台北二,Q3,蓮霧-翠玉,N05,75.0,72.9,60.0,70.7,35.0,,,,,
2020.05.30,104,台北二,Q4,蓮霧-巴掌蓮霧,N05,65.4,32.7,25.3,37.8,427.0,,,,,
2020.05.30,104,台北二,R0,芒果-其他,N05,81.4,41.9,17.4,44.9,590.0,,,,,
2020.05.30,104,台北二,R1,芒果-愛文,N05,50.6,29.4,17.2,31.2,57988.0,,,,,
2020.05.30,104,台北二,R2,芒果-玉文,N05,53.4,34.5,18.6,35.1,1092.0,,,,,
2020.05.30,104,台北二,R3,芒果-本島,N05,71.8,39.7,12.0,40.6,2283.0,,,,,
2020.05.30,104,台北二,R31,芒果-夏雪,N05,44.6,34.5,24.2,34.4,188.0,,,,,
2020.05.30,104,台北二,R5,芒果-黑香金興,N05,55.3,34.1,23.9,36.3,1020.0,,,,,
2020.05.30,104,台北二,R6,芒果-金煌,N05,42.6,26.0,15.6,27.2,6296.0,,,,,
2020.05.30,104,台北二,R8,芒果-芒果青,N05,25.1,17.8,10.0,17.7,1571.0,,,,,
2020.05.30,104,台北二,S1,葡萄-巨峰,N05,157.3,93.7,34.1,94.5,2554.0,,,,,
2020.05.30,104,台北二,S49,葡萄-無子進口,N05,66.7,56.4,41.7,55.5,1392.0,,,,,
2020.05.30,104,台北二,S9,葡萄-進口,N05,211.6,33.3,33.3,69.0,2095.0,,,,,
2020.05.30,104,台北二,T1,西瓜-大西瓜,N05,14.0,12.2,7.1,11.5,12551.0,,,,,
2020.05.30,104,台北二,T5,西瓜-黃肉,N05,13.0,12.0,8.7,11.6,14745.0,,,,,
2020.05.30,104,台北二,T7,西瓜-秀鈴,N05,8.0,7.4,5.8,7.2,1028.0,,,,,
2020.05.30,104,台北二,V1,甜瓜-美濃,N05,37.9,26.7,9.8,25.6,1530.0,,,,,
2020.05.30,104,台北二,V2,甜瓜-溫室吊瓜,N05,127.4,81.5,32.7,80.9,1077.0,,,,,
2020.05.30,104,台北二,W0,洋香瓜-其他,N05,128.6,107.5,90.5,108.4,484.0,,,,,
2020.05.30,104,台北二,W1,洋香瓜-網狀紅肉,N05,97.6,31.1,3.7,38.9,681.0,,,,,
2020.05.30,104,台北二,W2,洋香瓜-網狀綠肉,N05,57.6,15.0,6.7,21.9,4528.0,,,,,
2020.05.30,104,台北二,X69,蘋果-富士進口,N05,97.9,35.1,19.2,44.5,17852.0,,,,,
2020.05.30,104,台北二,Y0,桃子-其他,N05,209.5,137.2,22.8,128.8,83.0,,,,,
2020.05.30,109,台北一,32,釋迦-鳳梨釋迦,N05,68.2,56.0,49.3,57.1,420.0,,,,,
2020.05.30,109,台北一,42,楊梅,N05,90.0,90.0,90.0,90.0,20.0,,,,,
2020.05.30,109,台北一,459,草莓-進口,N05,222.2,222.2,222.2,222.2,66.0,,,,,
2020.05.30,109,台北一,50,百香果-其他,N05,80.0,67.6,29.6,62.5,140.0,,,,,
2020.05.30,109,台北一,51,百香果-改良種,N05,125.6,77.9,25.6,77.0,2950.0,,,,,
2020.05.30,109,台北一,61,甘蔗-帶皮,N05,12.0,10.0,8.0,10.0,1800.0,,,,,
2020.05.30,109,台北一,70,小番茄-其他,N05,47.0,31.8,20.2,32.5,186.0,,,,,
2020.05.30,109,台北一,72,小番茄-聖女,N05,42.5,28.3,13.2,28.2,6762.0,,,,,
2020.05.30,109,台北一,74,小番茄-玉女,N05,200.6,118.8,61.0,123.6,2142.0,,,,,
2020.05.30,109,台北一,811,紅龍果-白肉,N05,58.3,42.7,25.4,42.4,3870.0,,,,,
2020.05.30,109,台北一,812,紅龍果-紅肉,N05,51.4,30.1,18.4,32.0,18873.0,,,,,
2020.05.30,109,台北一,859,榴槤-進口,N05,100.3,77.8,71.6,81.0,3212.0,,,,,
2020.05.30,109,台北一,91,其他,N05,80.0,46.6,23.1,48.6,421.0,,,,,
2020.05.30,109,台北一,919,其他-進口,N05,154.5,71.4,66.7,87.1,281.0,,,,,
2020.05.30,109,台北一,A0,香蕉-其他,N05,29.6,24.8,18.0,24.4,453.0,,,,,
2020.05.30,109,台北一,A1,香蕉,N05,36.9,30.8,21.9,30.2,12256.0,,,,,
2020.05.30,109,台北一,A2,香蕉-芭蕉紅芭蕉,N05,57.1,34.1,17.8,35.4,2864.0,,,,,
2020.05.30,109,台北一,A3,香蕉-旦蕉,N05,30.6,19.8,14.7,20.9,1117.0,,,,,
2020.05.30,109,台北一,B0,鳳梨-其他,N05,8.0,7.6,6.0,7.3,491.0,,,,,
2020.05.30,109,台北一,B2,鳳梨-金鑽鳳梨,N05,22.9,12.8,7.6,13.8,55397.0,,,,,
2020.05.30,109,台北一,B5,鳳梨-蘋果鳳梨,N05,6.8,6.0,6.0,6.2,574.0,,,,,
2020.05.30,109,台北一,B6,鳳梨-甜蜜蜜,N05,16.7,13.3,8.7,13.1,12355.0,,,,,
2020.05.30,109,台北一,C9,柑橘-進口,N05,400.0,400.0,400.0,400.0,150.0,,,,,
2020.05.30,109,台北一,F0,雜柑-其他,N05,22.2,18.9,12.2,18.2,252.0,,,,,
2020.05.30,109,台北一,F1,雜柑-檸檬,N05,35.2,26.7,13.5,25.8,3476.0,,,,,
2020.05.30,109,台北一,F5,雜柑-無子檸檬,N05,38.0,26.4,14.4,26.3,5004.0,,,,,
2020.05.30,109,台北一,G49,奇異果-進口,N05,88.9,77.8,39.4,72.3,2791.0,,,,,
2020.05.30,109,台北一,G8,栗子,N05,80.0,80.0,80.0,80.0,30.0,,,,,
2020.05.30,109,台北一,I1,木瓜-網室紅肉,N05,30.6,19.2,13.0,20.2,28541.0,,,,,
2020.05.30,109,台北一,I3,木瓜-日昇種,N05,77.3,40.5,24.1,44.6,534.0,,,,,
2020.05.30,109,台北一,I4,木瓜-青木瓜,N05,25.6,16.6,9.9,17.0,2236.0,,,,,
2020.05.30,109,台北一,J0,荔枝-其他,N05,57.0,36.5,29.0,39.1,1539.0,,,,,
2020.05.30,109,台北一,J1,荔枝-玉荷包,N05,137.1,92.7,60.3,95.1,14436.0,,,,,
2020.05.30,109,台北一,J2,荔枝-黑葉,N05,50.0,41.3,34.8,41.7,174.0,,,,,
2020.05.30,109,台北一,J4,荔枝-竹葉黑,N05,59.7,49.4,44.3,50.4,643.0,,,,,
2020.05.30,109,台北一,N0,李-其他,N05,75.0,72.5,45.0,67.5,40.0,,,,,
2020.05.30,109,台北一,O9,梨-其他進口,N05,113.3,83.9,52.5,83.5,1815.0,,,,,
2020.05.30,109,台北一,P0,番石榴-其他,N05,72.0,60.2,40.0,58.5,45.0,,,,,
2020.05.30,109,台北一,P1,番石榴-珍珠芭,N05,38.6,26.8,15.9,27.0,56572.0,,,,,
2020.05.30,109,台北一,P2,番石榴-紅心,N05,45.2,26.6,16.8,28.4,1639.0,,,,,
2020.05.30,109,台北一,P3,番石榴-帝王芭,N05,116.6,54.2,28.7,61.6,2745.0,,,,,
2020.05.30,109,台北一,P5,番石榴-水晶無子,N05,131.0,98.4,48.3,94.9,202.0,,,,,
2020.05.30,109,台北一,Q0,蓮霧-其他,N05,272.4,142.6,23.5,144.8,572.0,,,,,
2020.05.30,109,台北一,Q1,蓮霧-紅蓮霧,N05,71.2,28.2,18.2,34.8,2362.0,,,,,
2020.05.30,109,台北一,Q2,蓮霧-子彈型,N05,47.6,30.1,18.0,31.2,2132.0,,,,,
2020.05.30,109,台北一,Q3,蓮霧-翠玉,N05,105.5,76.0,70.0,80.7,58.0,,,,,
2020.05.30,109,台北一,Q4,蓮霧-巴掌蓮霧,N05,88.3,55.6,24.6,55.9,607.0,,,,,
2020.05.30,109,台北一,R0,芒果-其他,N05,65.3,31.1,14.8,34.7,1160.0,,,,,
2020.05.30,109,台北一,R1,芒果-愛文,N05,57.6,32.3,20.5,35.0,48856.0,,,,,
2020.05.30,109,台北一,R2,芒果-玉文,N05,40.5,25.2,12.8,25.8,1625.0,,,,,
2020.05.30,109,台北一,R3,芒果-本島,N05,88.1,51.3,23.0,53.0,1247.0,,,,,
2020.05.30,109,台北一,R31,芒果-夏雪,N05,84.1,49.2,34.9,53.3,711.0,,,,,
2020.05.30,109,台北一,R5,芒果-黑香金興,N05,45.2,27.3,16.8,28.8,973.0,,,,,
2020.05.30,109,台北一,R6,芒果-金煌,N05,38.6,24.8,15.1,25.6,6690.0,,,,,
2020.05.30,109,台北一,R8,芒果-芒果青,N05,24.3,14.2,8.3,15.0,2655.0,,,,,
2020.05.30,109,台北一,S1,葡萄-巨峰,N05,184.5,70.9,47.3,88.9,5584.0,,,,,
2020.05.30,109,台北一,S9,葡萄-進口,N05,156.8,33.3,33.3,58.0,4396.0,,,,,
2020.05.30,109,台北一,T0,西瓜-其他,N05,30.0,30.0,30.0,30.0,180.0,,,,,
2020.05.30,109,台北一,T1,西瓜-大西瓜,N05,14.5,9.1,7.8,9.9,51917.0,,,,,
2020.05.30,109,台北一,T5,西瓜-黃肉,N05,13.4,11.5,9.2,11.4,10589.0,,,,,
2020.05.30,109,台北一,T7,西瓜-秀鈴,N05,12.6,8.6,5.6,8.8,3132.0,,,,,
2020.05.30,109,台北一,V1,甜瓜-美濃,N05,38.5,10.4,4.0,14.8,5601.0,,,,,
2020.05.30,109,台北一,V2,甜瓜-溫室吊瓜,N05,143.7,57.3,29.3,69.0,1486.0,,,,,
2020.05.30,109,台北一,W0,洋香瓜-其他,N05,177.8,117.0,48.8,115.5,793.0,,,,,
2020.05.30,109,台北一,W1,洋香瓜-網狀紅肉,N05,33.7,20.6,10.1,21.2,6313.0,,,,,
2020.05.30,109,台北一,W2,洋香瓜-網狀綠肉,N05,36.7,25.2,6.3,23.8,6855.0,,,,,
2020.05.30,109,台北一,W6,洋香瓜-光面綠肉,N05,30.0,21.8,20.0,23.1,1992.0,,,,,
2020.05.30,109,台北一,W7,洋香瓜-光面白肉,N05,15.0,14.7,12.2,14.2,211.0,,,,,
2020.05.30,109,台北一,W9,洋香瓜-進口,N05,355.6,354.9,350.0,354.0,29.0,,,,,
2020.05.30,109,台北一,X59,蘋果-紅玉進口,N05,113.3,113.3,113.3,113.3,180.0,,,,,
2020.05.30,109,台北一,X69,蘋果-富士進口,N05,95.3,40.6,27.9,49.0,14131.0,,,,,
2020.05.30,220,板橋區,51,百香果-改良種,N05,60.7,43.6,37.2,45.7,214.0,,,,,
2020.05.30,220,板橋區,61,甘蔗-帶皮,N05,9.0,9.0,9.0,9.0,1664.0,,,,,
2020.05.30,220,板橋區,71,小番茄-ㄧ般,N05,16.0,16.0,16.0,16.0,180.0,,,,,
2020.05.30,220,板橋區,72,小番茄-聖女,N05,47.8,32.6,17.8,32.7,270.0,,,,,
2020.05.30,220,板橋區,74,小番茄-玉女,N05,71.7,51.6,22.1,49.7,612.0,,,,,
2020.05.30,220,板橋區,811,紅龍果-白肉,N05,51.6,32.0,20.0,33.5,382.0,,,,,
