year,city_id,crop_id,altitude,planted_area,harvested_area,production
2022,CYQ,51,Low,27.58,27.58,308.652
2022,CYI,51,Low,0.45,0.45,18.9
2022,NTO,51,Low,643.82,633.68,16554.117
2022,KHH,H2,Low,6.34,6.34,66.216
2022,YUN,H2,Low,47.58,47.58,724.245
2022,KIN,H2,Low,0.04,0.04,0.352
2022,LIE,H2,Low,,,
2022,MLI,H2,Low,47.75,47.75,742.828
2022,HUA,H2,Low,10.02,10.02,99.983
2022,TTT,H2,Low,49.24,49.24,592.643
2022,TNN,H2,Low,270.49,270.41,5303.244
2022,TPE,H2,Low,4.62,4.62,48.07
2022,TXG,H2,Low,5.27,5.27,48.524
2022,PEN,H2,Low,,,
2022,TYN,H2,Low,1.16,1.13,14.46
2022,HSQ,H2,Low,0.5,0.5,7.95
2022,HSC,H2,Low,0.55,0.55,6.47
2022,NTP,H2,Low,5.29,4.95,76.549
2022,CHA,H2,Low,77.62,77.62,884.496
2022,PIF,H2,Low,1.1,0.83,9.169
2022,ILA,H2,Low,3.99,3.99,67.148
2022,KEE,H2,Low,,,
2022,CYQ,H2,Low,66.67,66.67,814.21
2022,CYI,H2,Low,12.4,12.4,174.881
2022,NTO,H2,Low,23.33,23.33,253.88
2022,KHH,31,Low,10.99,10.96,90.433
2022,YUN,31,Low,8.64,8.4,130.222
2022,KIN,31,Low,,,
2022,LIE,31,Low,,,
2022,MLI,31,Low,0.71,0.71,6.794
2022,HUA,31,Low,19.36,18.8,185.722
2022,TTT,31,Low,5264.74,5114.99,36698.284
2022,TNN,31,Low,77.74,77.74,1375.701
2022,TPE,31,Low,,,
2022,TXG,31,Low,32.76,32.58,404.266
2022,PEN,31,Low,0.38,0.38,1.195
2022,TYN,31,Low,0.3,0.2,0.72
2022,HSQ,31,Low,0.5,0.5,3
2022,HSC,31,Low,,,
2022,NTP,31,Low,0.21,0.15,0.6
2022,CHA,31,Low,34.39,34.39,320.49
2022,PIF,31,Low,28.98,22.25,252.126
2022,ILA,31,Low,1.43,1.08,11.666
2022,KEE,31,Low,,,
2022,CYQ,31,Low,3.81,3.81,35.02
2022,CYI,31,Low,,,
2022,NTO,31,Low,5.39,5.39,80.098
2022,KHH,72,Low,524.51,524.51,13296.6
2022,YUN,72,Low,451.55,451.55,11770.402
2022,KIN,72,Low,0.99,0.99,20.234
2022,LIE,72,Low,,,
2022,MLI,72,Low,186.48,186.48,3914.216
2022,HUA,72,Low,50.52,49.77,703.09
2022,TTT,72,Low,37.23,37.23,936.285
2022,TNN,72,Low,482.4,482.4,13023.575
2022,TPE,72,Low,18.02,18.02,235.267
2022,TXG,72,Low,120.7,120.7,2814.325
2022,PEN,72,Low,7.94,7.94,82.577
2022,TYN,72,Low,10.84,10.84,163.238
2022,HSQ,72,Low,58.08,58.08,1210.858
2022,HSC,72,Low,0.2,0.2,2
2022,NTP,72,Low,2.21,2.21,24.119
2022,CHA,72,Low,281.74,281.74,7257.386
2022,PIF,72,Low,54.43,54.03,1392.175
2022,ILA,72,Low,60.08,60.08,1456.411
2022,KEE,72,Low,0.05,0.05,0.473
2022,CYQ,72,Low,967.49,967.49,21438.726
2022,CYI,72,Low,8.47,8.47,166.722
2022,NTO,72,Low,570.57,570.57,13432.085
2022,KHH,P1,Low,2842.47,2822.58,73067.372
2022,YUN,P1,Low,346.28,342.76,8783.428
2022,KIN,P1,Low,1.17,1.17,14.442
2022,LIE,P1,Low,,,
2022,MLI,P1,Low,54.66,54.26,920.475
2022,HUA,P1,Low,83.24,74.17,1040.193
2022,TTT,P1,Low,106.49,102.69,1700.501
2022,TNN,P1,Low,1610.96,1595.5,35044.989
2022,TPE,P1,Low,3.23,3.23,27.914
2022,TXG,P1,Low,136.67,134.77,2579.15
2022,PEN,P1,Low,5.33,5.33,25.031
2022,TYN,P1,Low,36.84,23.95,240.357
2022,HSQ,P1,Low,24.88,24.88,443.857
2022,HSC,P1,Low,9.63,9.63,172.232
2022,NTP,P1,Low,49.72,45.27,507.539
2022,CHA,P1,Low,1366.8,1355.34,41475.272
2022,PIF,P1,Low,612.83,540.95,14490.152
2022,ILA,P1,Low,205.64,199.66,4494.977
2022,KEE,P1,Low,0.15,0.15,1.092
2022,CYQ,P1,Low,385.03,376.89,8661.79
2022,CYI,P1,Low,12.03,12.03,265.339
2022,NTO,P1,Low,183.97,181.75,3443.396
2022,KHH,C5,Low,,,
2022,YUN,C5,Low,,,
2022,KIN,C5,Low,,,
2022,LIE,C5,Low,,,
2022,MLI,C5,Low,1.1,1.1,10.48
2022,HUA,C5,Low,1.65,1.65,16.302
2022,TTT,C5,Low,1.71,1.71,16.141
2022,TNN,C5,Low,1.5,1.5,27.967
2022,TPE,C5,Low,,,
2022,TXG,C5,Low,0.73,0.73,8.577
2022,PEN,C5,Low,,,
2022,TYN,C5,Low,,,
2022,HSQ,C5,Low,,,
2022,HSC,C5,Low,,,
2022,NTP,C5,Low,,,
2022,CHA,C5,Low,0.27,0.27,2.44
2022,PIF,C5,Low,,,
2022,ILA,C5,Low,1.31,1.31,17.093
2022,KEE,C5,Low,,,
2022,CYQ,C5,Low,0.69,0.69,8.876
2022,CYI,C5,Low,,,
2022,NTO,C5,Low,,,
2022,KHH,W1,Low,89.73,89.73,1157.098
2022,YUN,W1,Low,255.9,255.9,4373.709
2022,KIN,W1,Low,,,
2022,LIE,W1,Low,,,
2022,MLI,W1,Low,0.75,0.75,6.85
2022,HUA,W1,Low,1.01,1.01,10.8
2022,TTT,W1,Low,5,5,60
2022,TNN,W1,Low,1173,1173,14012.6
2022,TPE,W1,Low,0.09,0.09,0.562
2022,TXG,W1,Low,4.33,4.33,55.305
2022,PEN,W1,Low,35.14,35.14,269.675
2022,TYN,W1,Low,24.28,24.28,254.875
2022,HSQ,W1,Low,20.98,20.98,250.04
2022,HSC,W1,Low,,,
2022,NTP,W1,Low,0.01,0.01,0.11
2022,CHA,W1,Low,74.65,74.65,1350.002
2022,PIF,W1,Low,145.1,145.1,1893.942
2022,ILA,W1,Low,29.7,29.7,209.4
2022,KEE,W1,Low,,,
2022,CYQ,W1,Low,271.41,271.41,3411.426
2022,CYI,W1,Low,,,
2022,NTO,W1,Low,2.75,2.75,47.48
2022,KHH,F1,Low,195.02,194.7,2984.482
2022,YUN,F1,Low,27.27,27.27,338.824
2022,KIN,F1,Low,0.17,0.17,1.766
2022,LIE,F1,Low,,,
2022,MLI,F1,Low,5,4.2,47.276
2022,HUA,F1,Low,54.88,38.71,321.945
2022,TTT,F1,Low,90.54,90.54,970.066
2022,TNN,F1,Low,53.69,53.44,672.272
2022,TPE,F1,Low,0.65,0.65,2.73
2022,TXG,F1,Low,48.02,47.97,643.224
2022,PEN,F1,Low,0.05,0.05,0.8
2022,TYN,F1,Low,5.32,4.62,36.987
2022,HSQ,F1,Low,5.11,5.06,63.742
2022,HSC,F1,Low,,,
2022,NTP,F1,Low,2.02,0.8,6.692
2022,CHA,F1,Low,57.01,56.96,690.815
2022,PIF,F1,Low,1784.57,1721.17,26557.167
2022,ILA,F1,Low,7.21,7,100.283
2022,KEE,F1,Low,,,
2022,CYQ,F1,Low,86.25,75.95,1112.179
2022,CYI,F1,Low,1.6,1.6,21.952
2022,NTO,F1,Low,75.42,74.02,1035.23
2022,KHH,G7,Low,5.05,5.05,46.496
2022,YUN,G7,Low,,,
2022,KIN,G7,Low,,,
2022,LIE,G7,Low,,,
2022,MLI,G7,Low,26.42,26.42,219.607
2022,HUA,G7,Low,3.1,3,27
2022,TTT,G7,Low,28.94,28.94,193.043
2022,TNN,G7,Low,12.98,12.98,89.545
2022,TPE,G7,Low,,,
2022,TXG,G7,Low,15.76,15.76,120.281
2022,PEN,G7,Low,,,
2022,TYN,G7,Low,2.02,2,6.912
2022,HSQ,G7,Low,5.07,5.07,36.244
2022,HSC,G7,Low,0.08,0.08,0.7
2022,NTP,G7,Low,,,
2022,CHA,G7,Low,1.1,1.1,7.822
2022,PIF,G7,Low,0.18,,
2022,ILA,G7,Low,,,
2022,KEE,G7,Low,,,
2022,CYQ,G7,Low,6.23,6.23,69.46
2022,CYI,G7,Low,2.2,2.2,13.94
2022,NTO,G7,Low,49.89,49.89,355.76
2022,KHH,M3,Low,6.42,6.42,64.211
2022,YUN,M3,Low,12.53,12.53,175.516
2022,KIN,M3,Low,0.05,0.05,0.438
2022,LIE,M3,Low,,,
2022,MLI,M3,Low,55.32,55.32,784.399
2022,HUA,M3,Low,0.05,0.05,0.3
2022,TTT,M3,Low,2.71,2.71,29.371
2022,TNN,M3,Low,202.54,202.54,2807.607
2022,TPE,M3,Low,1.72,1.72,10.955
2022,TXG,M3,Low,32.36,32.36,540.734
2022,PEN,M3,Low,,,
2022,TYN,M3,Low,0.25,,
2022,HSQ,M3,Low,4.64,4.64,46.18
2022,HSC,M3,Low,,,
2022,NTP,M3,Low,,,
2022,CHA,M3,Low,143.65,143.65,906.46
2022,PIF,M3,Low,11.14,10.94,123.37
2022,ILA,M3,Low,13.05,13.04,156.536
2022,KEE,M3,Low,0.02,0.02,0.144
2022,CYQ,M3,Low,5.15,5.15,63.183
2022,CYI,M3,Low,,,
2022,NTO,M3,Low,22.15,22.15,233.488
2022,KHH,C1,Low,0.97,0.97,10.001
2022,YUN,C1,Low,426.05,424.99,10620.901
2022,KIN,C1,Low,,,
2022,LIE,C1,Low,,,
2022,MLI,C1,Low,376.37,376.37,5949.18
2022,HUA,C1,Low,10.17,6.27,54.744
2022,TTT,C1,Low,19.74,19.74,213.876
2022,TNN,C1,Low,900.98,900.83,25229.835
2022,TPE,C1,Low,6.73,6.73,46.307
2022,TXG,C1,Low,1405.62,1382.8,22225.868
2022,PEN,C1,Low,,,
2022,TYN,C1,Low,2.58,2.58,41.689
2022,HSQ,C1,Low,223.12,223.12,3426.667
2022,HSC,C1,Low,,,
2022,NTP,C1,Low,1.13,0.94,7.688
2022,CHA,C1,Low,6.98,6.98,116.456
2022,PIF,C1,Low,,,
2022,ILA,C1,Low,5.75,5.75,87.081
2022,KEE,C1,Low,,,
2022,CYQ,C1,Low,1574.22,1568.57,33289.115
2022,CYI,C1,Low,0.7,0.7,15.3
2022,NTO,C1,Low,41.05,41.05,490.266
2022,KHH,22,Low,756.27,755.09,13424.316
2022,YUN,22,Low,17.05,17.05,252.894
2022,KIN,22,Low,0.02,0.02,0.16
2022,LIE,22,Low,,,
2022,MLI,22,Low,95.89,95.89,511.69
2022,HUA,22,Low,0.1,0.1,1.24
2022,TTT,22,Low,2.43,2.43,25.33
2022,TNN,22,Low,261.74,258.04,4189.199
2022,TPE,22,Low,,,
2022,TXG,22,Low,8.52,8.52,113.721
2022,PEN,22,Low,,,
2022,TYN,22,Low,0.48,0.15,0.416
2022,HSQ,22,Low,0.51,0.51,2.65
2022,HSC,22,Low,,,
2022,NTP,22,Low,0.03,,
2022,CHA,22,Low,5.66,5.66,65.802
2022,PIF,22,Low,527.12,520.57,9444.917
2022,ILA,22,Low,,,
2022,KEE,22,Low,,,
2022,CYQ,22,Low,67.78,67.78,778.724
2022,CYI,22,Low,0.2,0.2,2.4
2022,NTO,22,Low,25.65,25.65,296.497
2022,KHH,O10,High,17.39,16.39,138.625
2022,YUN,O10,High,1.29,1.29,14.64
2022,KIN,O10,High,,,
2022,LIE,O10,High,,,
2022,MLI,O10,High,1199.1,1199.1,28968.091
2022,HUA,O10,High,12.97,12.97,94.586
2022,TTT,O10,High,11.71,11.71,106.734
2022,TNN,O10,High,2.73,2.73,26.671
2022,TPE,O10,High,0.28,0.28,2.01
2022,TXG,O10,High,3341.83,3341.14,64968.188
2022,PEN,O10,High,,,
2022,TYN,O10,High,10.66,9.74,57.088
2022,HSQ,O10,High,132.05,132.05,1866.461
2022,HSC,O10,High,,,
2022,NTP,O10,High,10.51,8.24,47.75
2022,CHA,O10,High,50.29,50.29,449.073
2022,PIF,O10,High,2.69,2.69,25.566
2022,ILA,O10,High,55.47,53.25,671.685
2022,KEE,O10,High,,,
2022,CYQ,O10,High,79.14,79.14,1455.554
2022,CYI,O10,High,,,
2022,NTO,O10,High,18.87,18.87,278.714
2022,KHH,41,High,1398.05,1398.05,8913.943
2022,YUN,41,High,22,22,102.96
2022,KIN,41,High,,,
2022,LIE,41,High,,,
2022,MLI,41,High,25.78,25.78,139.612
2022,HUA,41,High,67.38,67.18,225.896
2022,TTT,41,High,441.77,441.57,1417.8
2022,TNN,41,High,312.33,312.33,1684.438
2022,TPE,41,High,0.39,0.39,1.331
2022,TXG,41,High,103.16,102.66,625.438
2022,PEN,41,High,,,
2022,TYN,41,High,1.21,0.93,3.862
2022,HSQ,41,High,1.9,1.9,9.675
2022,HSC,41,High,,,
2022,NTP,41,High,0.42,0.39,1.287
2022,CHA,41,High,0.48,0.48,2.034
2022,PIF,41,High,1,1,6.4
2022,ILA,41,High,0.2,,
2022,KEE,41,High,,,
2022,CYQ,41,High,63.75,63.75,430.31
2022,CYI,41,High,,,
2022,NTO,41,High,940.68,924.88,5432.844
2022,KHH,D1,Low,0.41,0.41,3.7
2022,YUN,D1,Low,0.48,0.48,9.638
2022,KIN,D1,Low,,,
2022,LIE,D1,Low,,,
2022,MLI,D1,Low,717.65,712.95,11279.947
2022,HUA,D1,Low,21.8,21.8,219.566
2022,TTT,D1,Low,157.38,157.38,2040.369
2022,TNN,D1,Low,1.3,1.3,12.834
2022,TPE,D1,Low,27.81,27.81,223.385
2022,TXG,D1,Low,525.95,512.25,10002.088
2022,PEN,D1,Low,,,
2022,TYN,D1,Low,51.86,50.43,858.418
2022,HSQ,D1,Low,1300.64,1300.64,20450.549
2022,HSC,D1,Low,2.22,2.22,39.792
2022,NTP,D1,Low,62.84,61.19,715.438
2022,CHA,D1,Low,1.08,1.08,10.67
2022,PIF,D1,Low,,,
2022,ILA,D1,Low,99.89,97.52,1075.407
2022,KEE,D1,Low,,,
2022,CYQ,D1,Low,5.4,5.4,92.076
2022,CYI,D1,Low,,,
2022,NTO,D1,Low,7.35,7.35,76.554
2022,KHH,Y1,High,63.87,63.87,221.506
2022,YUN,Y1,High,6.11,5.91,38.598
2022,KIN,Y1,High,,,
2022,LIE,Y1,High,,,
2022,MLI,Y1,High,92.21,92.21,690.612
2022,HUA,Y1,High,9.86,8.96,53.028
2022,TTT,Y1,High,27.43,27.28,133.977
2022,TNN,Y1,High,2.73,2.73,26.707
2022,TPE,Y1,High,,,
2022,TXG,Y1,High,1197.57,1195.97,11836.062
2022,PEN,Y1,High,,,
2022,TYN,Y1,High,226.57,225.64,1800.038
2022,HSQ,Y1,High,124.05,124.05,778.077
2022,HSC,Y1,High,0.01,0.01,0.087
2022,NTP,Y1,High,4.89,3.41,22.6
2022,CHA,Y1,High,7.62,7.52,59.344
2022,PIF,Y1,High,5.8,5.8,40.73
2022,ILA,Y1,High,19.02,19.02,172.723
2022,KEE,Y1,High,0.01,0.01,0.07
2022,CYQ,Y1,High,27.65,27.65,320.869
2022,CYI,Y1,High,,,
2022,NTO,Y1,High,118.98,116,872.564
2022,KHH,Z4,High,21.25,21.25,114.961
2022,YUN,Z4,High,10.4,10.4,116.48
2022,KIN,Z4,High,,,
2022,LIE,Z4,High,,,
2022,MLI,Z4,High,417.92,417.92,4489.444
2022,HUA,Z4,High,30.22,26.72,146.877
2022,TTT,Z4,High,73.49,73.49,402.976
2022,TNN,Z4,High,2.93,2.93,22.715
2022,TPE,Z4,High,3.36,3.36,21.149
2022,TXG,Z4,High,3355.61,3354.59,52139.542
2022,PEN,Z4,High,,,
2022,TYN,Z4,High,63.63,63.6,725.04
2022,HSQ,Z4,High,230.02,230.01,1866.643
2022,HSC,Z4,High,,,
2022,NTP,Z4,High,11.9,9.79,52.536
2022,CHA,Z4,High,1.68,1.68,14.2
2022,PIF,Z4,High,0.1,0.1,0.762
2022,ILA,Z4,High,16.77,16.26,217.462
2022,KEE,Z4,High,,,
2022,CYQ,Z4,High,350.85,349.35,2684.695
2022,CYI,Z4,High,,,
2022,NTO,Z4,High,181.73,181.73,1640.8
2022,KHH,E1,Low,11.59,11.59,144.341
2022,YUN,E1,Low,1452.21,1445.91,45854.54
2022,KIN,E1,Low,0.04,0.04,0.382
2022,LIE,E1,Low,,,
2022,MLI,E1,Low,12.34,12.34,223.277
2022,HUA,E1,Low,29.7,28,247.296
2022,TTT,E1,Low,21.39,21.39,231.441
2022,TNN,E1,Low,1725.67,1725.67,47938.342
2022,TPE,E1,Low,3.2,3.2,28.8
2022,TXG,E1,Low,21.04,20.79,339.17
2022,PEN,E1,Low,,,
2022,TYN,E1,Low,2.23,2.06,19.78
2022,HSQ,E1,Low,73.35,73.35,1373.599
2022,HSC,E1,Low,0.03,0.03,0.72
2022,NTP,E1,Low,4.47,4.41,39.49
2022,CHA,E1,Low,27.53,27.53,578.985
2022,PIF,E1,Low,4.73,2.77,30.211
2022,ILA,E1,Low,51.63,50.23,605.725
2022,KEE,E1,Low,,,
2022,CYQ,E1,Low,953.66,927.67,20048.171
2022,CYI,E1,Low,45.7,45.7,735.77
2022,NTO,E1,Low,428.63,422.93,7808.732
2022,KHH,L1,Low,0.51,0.51,3.946
2022,YUN,L1,Low,0.1,0.1,0.529
2022,KIN,L1,Low,,,
2022,LIE,L1,Low,,,
2022,MLI,L1,Low,37.95,37.95,260.922
2022,HUA,L1,Low,3.06,3.01,19.481
2022,TTT,L1,Low,126.01,125.11,721.114
2022,TNN,L1,Low,0.03,0.03,0.182
2022,TPE,L1,Low,0.01,0.01,0.052
2022,TXG,L1,Low,753.58,753.58,5036.432
2022,PEN,L1,Low,,,
2022,TYN,L1,Low,6.8,6.75,51.84
2022,HSQ,L1,Low,0.39,0.39,2.427
2022,HSC,L1,Low,,,
2022,NTP,L1,Low,0.05,0.01,0.04
2022,CHA,L1,Low,,,
2022,PIF,L1,Low,,,
2022,ILA,L1,Low,2.23,1.42,9.984
2022,KEE,L1,Low,,,
2022,CYQ,L1,Low,0.1,0.1,0.64
2022,CYI,L1,Low,,,
2022,NTO,L1,Low,111.25,111.23,995.545
2022,KHH,N3,High,156.99,156.99,495.613
2022,YUN,N3,High,1.3,1.3,5.2
2022,KIN,N3,High,,,
2022,LIE,N3,High,,,
2022,MLI,N3,High,506.26,506.26,2978.022
2022,HUA,N3,High,10.29,10.29,69.024
2022,TTT,N3,High,107.39,107.39,866.998
2022,TNN,N3,High,0.9,0.9,8.1
2022,TPE,N3,High,,,
2022,TXG,N3,High,239.22,239.22,2066.95
2022,PEN,N3,High,,,
2022,TYN,N3,High,5.9,5.77,13.67
2022,HSQ,N3,High,29.17,29.17,264.528
2022,HSC,N3,High,,,
2022,NTP,N3,High,2.39,2.34,10.523
2022,CHA,N3,High,1.5,1.4,13.6
2022,PIF,N3,High,7.33,7.33,47.357
2022,ILA,N3,High,13.18,12.95,183.804
2022,KEE,N3,High,,,
2022,CYQ,N3,High,14.72,14.72,95.892
2022,CYI,N3,High,,,
2022,NTO,N3,High,214.34,214.34,1684.904
2022,KHH,I1,Low,291.05,289.57,15850.812
2022,YUN,I1,Low,196.09,186.04,9209.762
2022,KIN,I1,Low,0.27,0.27,5.71
2022,LIE,I1,Low,,,
2022,MLI,I1,Low,35.72,35.72,1216.915
2022,HUA,I1,Low,22.03,21.13,537.194
2022,TTT,I1,Low,55.28,51.78,1470.623
2022,TNN,I1,Low,639.02,624.75,31106.672
2022,TPE,I1,Low,3.2,3.2,48.989
2022,TXG,I1,Low,16.36,16.14,680.87
2022,PEN,I1,Low,1.08,1.08,5.676
2022,TYN,I1,Low,7.08,6.99,124.482
2022,HSQ,I1,Low,5.57,5.57,227.113
2022,HSC,I1,Low,0.11,0.11,5.488
2022,NTP,I1,Low,3.46,3.36,68.237
2022,CHA,I1,Low,38.84,38.54,1457.956
2022,PIF,I1,Low,698.06,683.76,35037.949
2022,ILA,I1,Low,5.78,5.78,140.665
2022,KEE,I1,Low,0.04,0.04,0.432
2022,CYQ,I1,Low,270.61,243.61,12084.693
2022,CYI,I1,Low,10.02,10.02,461.196
2022,NTO,I1,Low,430.34,374.48,18601.128
2022,KHH,H1,Low,16.76,16.76,168.926
2022,YUN,H1,Low,242.23,237.84,5783.855
2022,KIN,H1,Low,0.11,0.11,0.743
2022,LIE,H1,Low,,,
2022,MLI,H1,Low,419.18,419.03,5792.972
2022,HUA,H1,Low,940.59,890.57,15397.529
2022,TTT,H1,Low,81.27,81.27,1118.099
2022,TNN,H1,Low,1097.84,1077.74,25616.193
2022,TPE,H1,Low,14.68,14.68,124.502
2022,TXG,H1,Low,87.98,87.51,1201.018
2022,PEN,H1,Low,,,
2022,TYN,H1,Low,28.24,24.75,234.388
2022,HSQ,H1,Low,68.22,68.22,739.593
2022,HSC,H1,Low,6.43,6.43,80.044
2022,NTP,H1,Low,441.65,433.66,7695.541
2022,CHA,H1,Low,39.65,39.65,667.395
2022,PIF,H1,Low,0.88,0.6,7.971
2022,ILA,H1,Low,221.37,197.55,2667.25
2022,KEE,H1,Low,17.22,17.22,168.411
2022,CYQ,H1,Low,166.02,166.02,1992.645
2022,CYI,H1,Low,3.4,3.4,35.7
2022,NTO,H1,Low,89.17,89.17,1322.961
2022,KHH,11,Low,417.21,417.06,3823.281
2022,YUN,11,Low,2.42,2.28,22.621
2022,KIN,11,Low,,,
2022,LIE,11,Low,,,
2022,MLI,11,Low,,,
2022,HUA,11,Low,44.43,21.92,106.09
2022,TTT,11,Low,578.58,578.18,4711.721
2022,TNN,11,Low,144.41,143.81,1863.34
2022,TPE,11,Low,,,
2022,TXG,11,Low,0.54,0.13,1.028
2022,PEN,11,Low,0.01,,
2022,TYN,11,Low,,,
2022,HSQ,11,Low,,,
2022,HSC,11,Low,,,
2022,NTP,11,Low,,,
2022,CHA,11,Low,0.1,0.1,0.75
2022,PIF,11,Low,692.8,652.93,6188.702
2022,ILA,11,Low,0.05,0.05,0.594
2022,KEE,11,Low,,,
2022,CYQ,11,Low,12.59,9.39,90.99
2022,CYI,11,Low,0.58,0.58,6.594
2022,NTO,11,Low,1.8,1.8,15.581
2021,KHH,K3,Low,1402.39,1382.85,6934.377
2021,YUN,K3,Low,34.83,34.83,226.108
2021,KIN,K3,Low,0.42,0.42,1.379
2021,LIE,K3,Low,,,
2021,MLI,K3,Low,63,63,385.587
2021,HUA,K3,Low,10.5,4.43,17.841
2021,TTT,K3,Low,18.32,18.32,133.972
2021,TNN,K3,Low,3713.96,3713.96,20149.695
2021,TPE,K3,Low,1.66,1.66,8.804
2021,TXG,K3,Low,2194.14,2194.14,14841.506
2021,PEN,K3,Low,,,
2021,TYN,K3,Low,0.38,0.14,0.69
2021,HSQ,K3,Low,9.8,9.8,60.951
2021,HSC,K3,Low,,,
2021,NTP,K3,Low,0.51,0.41,3.36
2021,CHA,K3,Low,660.77,660.77,3140.842
2021,PIF,K3,Low,20.82,12.54,91.948
2021,ILA,K3,Low,9.25,7,50.988
2021,KEE,K3,Low,,,
2021,CYQ,K3,Low,1011.41,1005.21,7346.384
2021,CYI,K3,Low,39.83,39.83,241.225
2021,NTO,K3,Low,1325.3,1325.3,6130.391
2021,KHH,B2,Low,1533.89,1029.97,54063.153
2021,YUN,B2,Low,929.04,508.04,26467.483
2021,KIN,B2,Low,,,
2021,LIE,B2,Low,,,
2021,MLI,B2,Low,4.81,4.81,165.714
2021,HUA,B2,Low,147.76,113.58,4026.538
2021,TTT,B2,Low,350.11,257.41,10092.274
2021,TNN,B2,Low,1706.72,1138.02,59965.834
2021,TPE,B2,Low,,,
2021,TXG,B2,Low,152.6,151.6,6868.963
2021,PEN,B2,Low,0.03,0.03,0.81
2021,TYN,B2,Low,0.5,0.44,17.438
2021,HSQ,B2,Low,0.2,0.2,4
2021,HSC,B2,Low,,,
2021,NTP,B2,Low,2.97,2.58,66.18
2021,CHA,B2,Low,252.85,178.72,8890.89
2021,PIF,B2,Low,3632.35,2400.15,124749.302
2021,ILA,B2,Low,40.1,40.06,1216.598
2021,KEE,B2,Low,0.06,0.06,1.5
2021,CYQ,B2,Low,1508.6,1028.38,51835.262
2021,CYI,B2,Low,81.28,57.68,2472.043
2021,NTO,B2,Low,1181.23,885.22,51932.238
2021,KHH,A1,Low,2215.18,2202.47,55298.422
2021,YUN,A1,Low,668.09,636.64,22835.834
2021,KIN,A1,Low,0.8,0.8,12.313
2021,LIE,A1,Low,,,
2021,MLI,A1,Low,122.15,122.15,2945.762
2021,HUA,A1,Low,541.92,361.72,7423.418
2021,TTT,A1,Low,492.71,489.21,12559.59
2021,TNN,A1,Low,1000.75,999,20051.49
2021,TPE,A1,Low,7.96,7.96,105.658
2021,TXG,A1,Low,622.8,616.13,8923.255
2021,PEN,A1,Low,2.36,2.36,39.559
2021,TYN,A1,Low,61.98,58.08,850.3
2021,HSQ,A1,Low,113.5,113.5,2036.705
2021,HSC,A1,Low,6.85,6.85,115.417
2021,NTP,A1,Low,77.87,72.28,1448.242
2021,CHA,A1,Low,134.57,134.08,3250.014
2021,PIF,A1,Low,4025.81,3626.69,96374.955
2021,ILA,A1,Low,107.99,104.74,2738.329
2021,KEE,A1,Low,4.24,4.24,47.236
2021,CYQ,A1,Low,2514.15,2434.37,48718.181
2021,CYI,A1,Low,35.94,35.94,794.88
2021,NTO,A1,Low,3015.08,3013.63,50574.011
2021,KHH,V1,Low,844.88,844.88,9982.709
2021,YUN,V1,Low,394.71,394.71,6258.775
2021,KIN,V1,Low,,,
2021,LIE,V1,Low,,,
2021,MLI,V1,Low,29.42,29.42,196.504
2021,HUA,V1,Low,0.15,0.15,2.01
2021,TTT,V1,Low,,,
2021,TNN,V1,Low,106.09,106.09,842.909
2021,TPE,V1,Low,0.19,0.19,1.575
2021,TXG,V1,Low,45.92,45.92,574.763
2021,PEN,V1,Low,,,
2021,TYN,V1,Low,20.27,20.27,311.155
2021,HSQ,V1,Low,6.81,6.81,89.5
2021,HSC,V1,Low,0.3,0.3,4.2
2021,NTP,V1,Low,4.37,4.37,38.284
2021,CHA,V1,Low,221.67,221.67,2938.3
2021,PIF,V1,Low,446.4,446.4,5374.138
2021,ILA,V1,Low,45.61,45.61,743.027
2021,KEE,V1,Low,,,
2021,CYQ,V1,Low,289.83,289.83,3212.156
2021,CYI,V1,Low,2.32,2.32,26.289
2021,NTO,V1,Low,2.53,2.53,27.252
2021,KHH,T1,Low,395.25,395.25,5478.216
2021,YUN,T1,Low,1245.03,1245.03,24478.115
2021,KIN,T1,Low,0.53,0.53,7.927
2021,LIE,T1,Low,,,
2021,MLI,T1,Low,246.1,246.1,3660.509
2021,HUA,T1,Low,1566.81,1566.81,39793.575
2021,TTT,T1,Low,44.86,44.86,585.06
2021,TNN,T1,Low,1299.3,1299.3,15189.367
2021,TPE,T1,Low,,,
2021,TXG,T1,Low,302.45,302.45,6503.877
2021,PEN,T1,Low,40.95,40.95,285.545
2021,TYN,T1,Low,201.38,201.38,5152.658
2021,HSQ,T1,Low,34.1,34.1,815.16
2021,HSC,T1,Low,2.4,2.4,34.2
2021,NTP,T1,Low,58.44,58.44,1010.383
2021,CHA,T1,Low,304.82,304.82,6738.31
2021,PIF,T1,Low,764.71,764.71,13518.467
2021,ILA,T1,Low,728.59,728.59,21813.008
2021,KEE,T1,Low,,,
2021,CYQ,T1,Low,390.29,390.29,5858.198
2021,CYI,T1,Low,0.6,0.6,9.6
2021,NTO,T1,Low,17.1,17.1,258.05
2021,KHH,X69,High,,,
2021,YUN,X69,High,,,
2021,KIN,X69,High,0.02,0.02,0.064
2021,LIE,X69,High,,,
2021,MLI,X69,High,,,
2021,HUA,X69,High,1.25,1.25,6.254
2021,TTT,X69,High,,,
2021,TNN,X69,High,0.62,0.62,3.472
2021,TPE,X69,High,,,
2021,TXG,X69,High,155.2,155.2,1086.4
2021,PEN,X69,High,,,
2021,TYN,X69,High,1,1,9
2021,HSQ,X69,High,,,
