ObsTime,avg_price_per_kg,vege_id,StnPres,Temperature,RH,WS,Precp,typhoon
2022-01-21,35.5,40,1014.85,18.83,85.05,3.51,0.08,0
2022-01-21,239.35,26,993.04,17.5,88.62,2.28,3.68,0
2022-01-21,10.83,1,1011.42,18.08,84.67,3.24,3.42,0
2022-01-21,96.27,35,1016.0,18.3,83.9,3.6,0.7,0
2022-01-21,49.53,23,1016.45,17.82,89.12,3.61,9.45,0
2022-01-21,201.97,28,1015.69,18.28,87.94,3.71,2.34,0
2022-01-21,18.88,19,1016.0,18.3,83.9,3.6,0.7,0
2022-01-21,31.02,55,1007.68,18.76,85.14,2.93,1.21,0
2022-01-21,35.54,18,1016.15,18.0,88.53,3.82,3.18,0
2022-01-22,34.52,20,1008.29,18.66,89.32,2.99,23.93,0
2022-01-22,52.47,60,969.88,16.99,94.57,1.49,21.41,0
2022-01-22,14.94,11,1013.3,18.3,87.3,3.4,8.4,0
2022-01-22,83.77,38,941.51,15.17,96.33,1.29,6.75,0
2022-01-22,70.34,24,1011.8,18.86,93.16,1.89,49.61,0
2022-01-22,25.5,44,986.84,17.29,95.1,1.39,28.93,0
2022-01-22,70.42,15,1007.25,17.98,88.82,2.87,12.09,0
2022-01-22,63.8,59,1013.4,18.0,93.5,3.8,9.5,0
2022-01-22,72.72,49,1012.48,18.31,91.05,3.28,12.75,0
2022-01-22,48.3,25,921.9,14.4,97.1,0.6,6.0,0
2022-01-22,32.43,40,1012.15,18.12,92.16,3.31,9.28,0
2022-01-22,215.1,26,990.26,17.24,93.17,2.24,9.39,0
2022-01-22,10.13,1,1008.59,18.17,88.46,2.97,10.32,0
2022-01-22,109.2,35,1013.3,18.3,87.3,3.4,8.4,0
2022-01-22,49.73,23,1013.42,18.11,91.29,3.53,15.74,0
2022-01-22,183.84,28,1012.86,18.09,92.22,3.53,9.03,0
2022-01-22,19.24,19,1013.3,18.3,87.3,3.4,8.4,0
2022-01-22,30.7,55,1004.89,18.2,91.97,2.78,15.37,0
2022-01-22,34.68,18,1013.28,18.12,91.11,3.62,9.08,0
2022-01-23,39.54,20,1006.44,20.15,89.33,1.59,3.83,0
2022-01-23,50.32,60,968.35,19.39,91.58,1.04,3.34,0
2022-01-23,16.85,11,1011.3,18.9,90.3,1.6,0.1,0
2022-01-23,59.5,38,940.06,17.21,94.61,0.82,0.16,0
2022-01-23,75.24,24,1008.39,21.54,87.91,1.26,7.11,0
2022-01-23,26.87,44,983.44,19.72,91.36,1.05,0.59,0
2022-01-23,64.41,15,1005.19,18.53,91.55,1.42,0.16,0
2022-01-23,57.43,59,1011.4,18.7,95.0,2.0,0.0,0
2022-01-23,76.59,49,1010.62,19.46,92.62,1.83,1.17,0
2022-01-23,48.09,25,920.6,16.8,94.5,0.5,0.2,0
2022-01-23,26.93,40,1010.33,19.43,92.25,1.87,0.01,0
2022-01-23,154.7,26,988.5,18.67,93.24,1.33,0.08,0
2022-01-23,14.13,1,1006.61,18.88,90.86,1.45,0.13,0
2022-01-23,91.69,35,1011.3,18.9,90.3,1.6,0.1,0
2022-01-23,47.3,23,1011.19,18.96,92.57,1.77,0.04,0
2022-01-23,220.41,28,1010.94,19.03,93.5,1.9,0.01,0
2022-01-23,18.05,19,1011.3,18.9,90.3,1.6,0.1,0
2022-01-23,25.39,55,1003.1,19.76,91.79,1.61,1.82,0
2022-01-23,33.36,18,1011.29,18.82,93.07,1.84,0.04,0
2022-01-24,59.7,60,969.52,18.54,89.72,1.33,0.8,0
2022-01-24,21.2,38,941.27,16.06,95.85,1.36,1.74,0
2022-01-24,74.0,24,1010.62,20.71,88.41,1.69,6.06,0
2022-01-24,57.55,59,1013.0,18.1,92.0,4.9,0.8,0
2022-01-24,35.0,25,921.7,15.5,96.9,0.4,2.0,0
2022-01-24,10.8,1,1008.31,18.19,87.03,3.48,0.53,0
2022-01-24,156.7,35,1012.8,18.3,86.6,4.0,0.4,0
2022-01-24,48.75,55,1004.39,19.16,88.54,2.9,0.2,0
2022-01-24,28.6,18,1012.83,18.23,89.9,4.47,0.6,0
2022-01-24,16.07,11,1012.8,18.3,86.6,4.0,0.4,0
2022-01-24,63.05,15,1007.19,17.65,88.66,3.31,0.72,0
2022-01-24,19.78,19,1012.8,18.3,86.6,4.0,0.4,0
2022-01-24,43.92,20,1007.76,19.67,84.87,3.19,0.24,0
2022-01-24,54.95,23,1012.93,18.22,89.51,4.29,0.61,0
2022-01-24,279.4,26,989.9,17.83,91.51,2.48,0.61,0
2022-01-24,221.95,28,1012.37,18.47,90.8,4.14,0.41,0
2022-01-24,27.52,40,1011.56,18.92,90.49,3.56,0.05,0
2022-01-24,24.6,44,985.74,18.51,92.19,1.56,3.42,0
2022-01-24,104.3,49,1011.93,18.99,89.28,3.35,0.12,0
2022-01-25,43.98,20,1009.87,20.06,80.37,3.59,0.02,0
2022-01-25,53.85,60,971.45,19.17,84.51,1.65,0.25,0
2022-01-25,18.33,11,1014.9,18.8,81.4,4.0,0.0,0
2022-01-25,50.03,38,943.03,16.84,89.06,1.49,0.47,0
2022-01-25,75.04,24,1013.17,20.53,84.08,2.46,3.81,0
2022-01-25,27.77,44,988.23,18.54,87.95,1.59,0.9,0
2022-01-25,79.42,15,1008.99,18.62,81.67,3.47,0.0,0
2022-01-25,62.26,59,1015.0,18.8,86.0,5.1,0.0,0
2022-01-25,74.73,49,1014.07,19.35,83.78,3.24,0.0,0
2022-01-25,60.97,25,923.4,16.3,89.9,0.5,0.6,0
2022-01-25,33.98,40,1013.75,19.15,84.76,3.38,0.0,0
2022-01-25,188.47,26,991.87,18.5,85.67,2.33,0.14,0
2022-01-25,11.95,1,1010.28,18.92,81.34,3.56,0.01,0
2022-01-25,98.56,35,1014.9,18.8,81.4,4.0,0.0,0
2022-01-25,52.14,23,1015.07,18.68,84.87,4.33,0.23,0
2022-01-25,194.14,28,1014.46,18.96,85.01,4.13,0.0,0
2022-01-25,27.39,19,1014.9,18.8,81.4,4.0,0.0,0
2022-01-25,31.17,55,1006.48,19.67,83.24,2.97,0.02,0
2022-01-25,38.02,18,1014.88,18.82,84.21,4.58,0.0,0
2022-01-26,42.97,20,1010.82,20.46,82.29,3.09,0.06,0
2022-01-26,61.02,60,972.53,19.27,82.83,1.48,0.05,0
2022-01-26,23.35,11,1015.7,19.5,84.6,3.6,0.0,0
2022-01-26,46.28,38,944.07,16.92,86.39,1.46,0.0,0
2022-01-26,102.38,24,1013.97,20.95,83.73,1.91,0.11,0
2022-01-26,25.5,44,989.0,19.07,86.74,1.42,0.04,0
2022-01-26,71.78,15,1009.68,19.48,84.72,2.92,0.0,0
2022-01-26,69.23,59,1015.8,19.2,90.0,4.6,0.0,0
2022-01-26,93.16,49,1014.9,20.24,85.15,3.05,0.02,0
2022-01-26,59.05,25,924.5,16.3,85.4,0.6,0.0,0
2022-01-26,30.51,40,1014.55,20.03,86.55,3.07,0.0,0
2022-01-26,216.77,26,992.77,19.09,85.97,2.25,0.0,0
2022-01-26,10.61,1,1011.03,19.61,84.24,3.09,0.0,0
2022-01-26,111.09,35,1015.7,19.5,84.6,3.6,0.0,0
2022-01-26,73.65,23,1015.78,19.35,87.66,3.93,0.0,0
2022-01-26,260.6,28,1015.26,19.63,87.78,3.77,0.0,0
2022-01-26,29.44,19,1015.7,19.5,84.6,3.6,0.0,0
2022-01-26,30.51,55,1007.39,20.24,84.26,2.76,0.03,0
2022-01-26,35.74,18,1015.68,19.37,87.77,4.12,0.0,0
2022-01-27,45.17,20,1010.56,20.77,82.19,3.13,0.06,0
2022-01-27,62.76,60,972.28,19.7,82.24,1.53,0.05,0
2022-01-27,18.43,11,1015.5,19.8,83.7,3.7,0.0,0
2022-01-27,45.42,38,943.87,17.48,84.02,1.56,0.0,0
2022-01-27,85.23,24,1013.48,21.42,83.71,1.91,0.11,0
2022-01-27,23.8,44,988.74,19.57,86.44,1.54,1.16,0
2022-01-27,99.76,15,1009.65,19.5,84.96,3.18,0.03,0
2022-01-27,69.9,59,1015.6,19.6,88.5,4.7,0.0,0
2022-01-27,95.39,49,1014.68,20.71,84.05,3.23,0.02,0
2022-01-27,58.61,25,924.3,16.9,82.8,0.7,0.0,0
2022-01-27,33.21,40,1014.35,20.51,85.47,3.26,0.0,0
2022-01-27,227.8,26,992.56,19.53,84.87,2.42,0.0,0
2022-01-27,10.81,1,1010.93,19.77,83.99,3.25,0.01,0
2022-01-27,94.58,35,1015.5,19.8,83.7,3.7,0.0,0
2022-01-27,72.65,23,1015.56,19.74,86.29,4.07,0.0,0
2022-01-27,230.32,28,1015.06,20.07,86.48,3.91,0.0,0
2022-01-27,28.75,19,1015.5,19.8,83.7,3.7,0.0,0
2022-01-27,30.36,55,1007.16,20.65,83.69,2.86,0.03,0
2022-01-27,33.64,18,1015.48,19.74,86.52,4.23,0.0,0
2022-01-28,47.94,20,1009.61,19.59,85.65,3.56,7.91,0
2022-01-28,69.33,60,971.21,18.48,89.75,1.48,9.72,0
2022-01-28,26.2,11,1014.6,18.8,84.7,4.5,1.4,0
2022-01-28,47.16,38,942.71,16.66,90.94,1.86,2.71,0
2022-01-28,101.64,24,1012.79,20.57,90.18,2.13,11.85,0
2022-01-28,28.63,44,987.77,18.67,91.45,1.75,15.44,0
2022-01-28,89.08,15,1008.82,18.46,85.32,4.07,0.92,0
2022-01-28,73.82,59,1014.6,18.7,88.5,6.1,0.2,0
2022-01-28,104.88,49,1013.78,19.32,88.17,3.16,6.75,0
2022-01-28,59.16,25,923.1,16.1,91.6,0.7,3.4,0
2022-01-28,30.5,40,1013.45,19.15,89.65,3.35,6.88,0
2022-01-28,259.5,26,991.6,18.29,89.55,2.57,4.74,0
2022-01-28,13.87,1,1010.06,18.71,85.45,4.06,2.8,0
2022-01-28,109.16,35,1014.6,18.8,84.7,4.5,1.4,0
2022-01-28,80.4,23,1014.74,18.69,87.66,5.11,4.13,0
2022-01-28,270.98,28,1014.11,18.93,88.6,4.59,3.4,0
2022-01-28,24.06,19,1014.6,18.8,84.7,4.5,1.4,0
2022-01-28,28.52,55,1006.21,19.31,88.43,2.97,7.69,0
2022-01-28,38.61,18,1014.52,18.77,87.17,5.32,1.1,0
2022-01-29,45.78,20,1006.53,17.83,89.34,3.43,14.74,0
2022-01-29,73.86,60,968.13,16.64,95.99,1.22,20.87,0
2022-01-29,20.96,11,1011.6,17.1,86.1,4.7,5.8,0
2022-01-29,57.33,38,939.76,14.88,96.57,1.62,18.15,0
2022-01-29,105.08,24,1009.37,18.9,93.7,1.37,24.51,0
2022-01-29,26.43,44,984.32,16.92,95.19,1.74,24.01,0
2022-01-29,108.42,15,1005.93,16.48,87.93,4.07,5.99,0
2022-01-29,77.29,59,1011.8,17.0,89.5,6.1,5.5,0
2022-01-29,94.17,49,1010.73,17.36,91.93,3.4,12.69,0
2022-01-29,56.05,25,920.1,14.3,98.5,0.4,21.6,0
2022-01-29,31.6,40,1010.36,17.28,92.38,3.73,12.96,0
2022-01-29,267.73,26,988.6,16.41,93.43,2.74,11.77,0
2022-01-29,18.03,1,1007.1,16.88,87.68,4.11,7.15,0
2022-01-29,113.97,35,1011.6,17.1,86.1,4.7,5.8,0
2022-01-29,102.3,23,1011.8,17.03,88.59,5.19,6.23,0
2022-01-29,261.07,28,1011.17,17.12,90.62,4.78,8.84,0
2022-01-29,28.5,19,1011.6,17.1,86.1,4.7,5.8,0
2022-01-29,27.57,55,1003.15,17.43,92.53,3.08,13.5,0
2022-01-29,45.67,18,1011.63,17.06,88.44,5.42,6.12,0
2022-01-30,49.73,20,1009.58,16.13,81.04,4.63,0.15,0
2022-01-30,77.23,60,970.53,14.85,90.57,1.75,0.43,0
2022-01-30,25.57,11,1015.0,14.8,78.4,6.3,0.0,0
2022-01-30,63.1,38,942.02,12.48,93.63,2.16,0.31,0
2022-01-30,110.08,24,1011.89,18.12,82.36,2.13,1.23,0
2022-01-30,29.97,44,986.97,15.5,88.32,2.34,1.23,0
2022-01-30,120.05,15,1009.48,13.98,81.86,5.23,1.44,0
2022-01-30,83.83,59,1015.4,14.6,82.0,7.9,0.0,0
2022-01-30,90.24,49,1013.97,15.34,82.61,5.11,0.17,0
2022-01-30,52.3,25,922.0,11.9,96.8,0.6,0.4,0
2022-01-30,30.78,40,1013.67,15.15,84.24,5.5,0.09,0
2022-01-30,133.33,26,991.59,14.08,87.33,3.93,0.34,0
2022-01-30,27.22,1,1010.49,14.57,80.98,5.39,0.84,0
2022-01-30,107.77,35,1015.0,14.8,78.4,6.3,0.0,0
2022-01-30,109.4,23,1015.29,14.72,80.55,6.77,0.04,0
2022-01-30,258.08,28,1014.61,14.86,82.59,6.56,0.06,0
2022-01-30,30.51,19,1015.0,14.8,78.4,6.3,0.0,0
2022-01-30,23.39,55,1006.21,15.49,84.33,4.41,0.2,0
2022-01-30,62.66,18,1015.13,14.71,80.82,7.14,0.01,0
2022-01-31,43.77,20,1012.54,16.36,73.18,3.6,0.0,0
2022-01-31,74.09,60,973.57,14.64,83.38,1.77,0.07,0
2022-01-31,21.16,11,1017.5,15.6,69.9,3.8,0.0,0
2022-01-31,70.0,38,944.53,12.54,85.46,1.48,0.16,0
2022-01-31,120.94,24,1016.7,17.27,74.58,2.97,0.0,0
2022-01-31,21.2,44,991.21,15.28,77.32,1.8,0.09,0
2022-01-31,96.67,15,1011.69,15.19,70.65,3.67,0.0,0
2022-01-31,55.75,59,1017.6,15.6,71.0,4.7,0.0,0
2022-01-31,89.1,49,1016.88,15.55,76.86,2.84,0.0,0
2022-01-31,44.56,25,924.6,11.7,89.4,0.6,0.2,0
2022-01-31,23.91,40,1016.53,15.42,78.39,2.92,0.0,0
2022-01-31,60.0,26,994.23,14.5,79.77,2.13,0.03,0
2022-01-31,21.53,1,1012.94,15.44,71.25,3.54,0.0,0
2022-01-31,89.03,35,1017.5,15.6,69.9,3.8,0.0,0
2022-01-31,129.93,23,1017.8,15.52,71.08,4.05,0.0,0
2022-01-31,210.17,28,1017.15,15.48,74.38,3.7,0.0,0
2022-01-31,26.7,19,1017.5,15.6,69.9,3.8,0.0,0
2022-01-31,26.09,55,1009.16,15.66,77.75,2.78,0.0,0
2022-01-31,45.0,18,1017.49,15.59,71.1,4.24,0.0,0
2022-02-01,20.67,1,1012.48,16.7,84.08,2.66,2.22,0
2022-02-01,31.1,11,1017.1,16.8,83.9,3.1,0.5,0
2022-02-01,121.57,15,1011.23,16.24,86.21,2.51,3.96,0
2022-02-01,49.47,18,1017.38,16.61,87.22,3.38,1.2,0
2022-02-01,17.43,19,1017.1,16.8,83.9,3.1,0.5,0
2022-02-01,49.7,20,1012.19,18.05,79.21,3.06,0.35,0
2022-02-01,177.4,23,1017.5,16.58,87.07,3.2,1.6,0
2022-02-01,170.0,24,1015.62,19.2,75.51,2.52,0.9,0
2022-02-01,271.2,28,1017.02,16.85,85.75,3.3,0.83,0
2022-02-01,23.5,40,1016.22,17.33,82.4,3.1,0.06,0
2022-02-01,13.3,44,991.43,16.82,83.19,1.32,1.79,0
2022-02-01,124.27,49,1016.63,17.45,80.97,3.12,0.0,0
2022-02-01,19.82,55,1008.94,17.49,82.06,2.68,0.41,0
2022-02-01,51.48,59,1017.7,16.4,90.0,3.6,1.8,0
2022-02-01,60.75,60,975.47,16.63,84.92,1.57,2.0,0
2022-02-02,70.0,60,975.33,17.93,86.26,1.45,0.57,0
2022-02-02,61.1,59,1017.6,16.9,92.0,5.4,1.8,0
2022-02-03,70.8,60,973.91,17.35,89.59,1.37,2.51,0
2022-02-03,60.4,59,1016.2,16.2,91.5,5.2,2.5,0
2022-02-04,89.1,60,975.39,16.92,86.01,1.82,0.08,0
2022-02-04,54.8,59,1018.0,16.0,82.5,7.3,0.2,0
2022-02-04,40.9,1,1012.96,16.0,81.58,4.87,0.5,0
2022-02-04,56.0,55,1009.09,17.26,82.17,4.09,0.04,0
2022-02-04,27.1,18,1017.67,16.14,81.26,6.51,0.11,0
2022-02-05,84.3,60,978.3,15.31,82.32,1.92,0.0,0
2022-02-05,56.1,59,1021.2,15.2,76.0,6.2,0.0,0
2022-02-05,47.0,1,1016.09,15.14,76.11,4.27,0.0,0
2022-02-05,156.7,35,1020.6,15.4,73.9,4.8,0.0,0
2022-02-05,51.65,55,1012.27,16.05,76.8,3.74,0.0,0
2022-02-05,33.9,18,1020.88,15.33,75.15,5.56,0.0,0
2022-02-06,60.46,20,1015.13,16.82,75.03,3.78,0.0,0
2022-02-06,66.49,60,978.13,15.61,79.79,1.82,0.0,0
2022-02-06,22.96,11,1020.1,15.7,76.8,4.2,0.0,0
2022-02-06,83.6,38,951.58,13.44,84.98,1.75,0.0,0
2022-02-06,94.16,24,1019.02,18.11,74.72,2.97,0.22,0
2022-02-06,48.1,44,994.42,15.94,79.36,2.1,0.04,0
2022-02-06,97.6,15,1014.36,15.17,78.04,3.94,0.0,0
2022-02-06,50.49,59,1020.8,15.4,80.5,5.6,0.0,0
2022-02-06,65.52,49,1019.71,16.2,77.3,3.88,0.0,0
2022-02-06,59.63,25,932.7,12.9,86.2,0.7,0.0,0
2022-02-06,33.91,40,1019.3,16.05,78.57,4.02,0.0,0
2022-02-06,230.8,26,997.94,15.05,80.83,2.67,0.0,0
2022-02-06,25.92,1,1015.54,15.57,77.23,3.9,0.0,0
2022-02-06,112.63,35,1020.1,15.7,76.8,4.2,0.0,0
2022-02-06,111.85,23,1020.73,15.34,80.31,4.69,3.28,0
2022-02-06,182.3,28,1020.11,15.72,79.19,4.69,0.0,0
2022-02-06,26.4,19,1020.1,15.7,76.8,4.2,0.0,0
2022-02-06,37.34,55,1011.91,16.28,77.73,3.38,0.0,0
2022-02-06,50.13,18,1020.44,15.56,79.0,4.97,0.0,0
2022-02-07,54.04,20,1011.0,17.46,81.36,2.69,2.88,0
2022-02-07,70.99,60,974.37,16.28,84.2,1.6,4.37,0
2022-02-07,17.3,11,1015.9,16.2,82.4,2.7,1.1,0
2022-02-07,57.1,38,948.07,13.96,87.54,1.21,3.08,0
2022-02-07,117.63,24,1014.02,19.04,82.38,2.2,4.48,0
2022-02-07,78.0,44,990.22,16.2,88.14,1.25,6.89,0
2022-02-07,106.14,15,1009.89,15.89,83.46,2.37,4.69,0
2022-02-07,52.29,59,1016.5,16.0,85.5,3.1,0.8,0
2022-02-07,91.3,49,1015.52,16.78,82.9,2.95,2.66,0
2022-02-07,66.53,25,929.4,13.4,88.1,0.7,3.7,0
2022-02-07,31.46,40,1015.1,16.91,83.64,2.88,4.37,0
2022-02-07,198.15,26,993.94,15.61,85.07,1.99,3.5,0
2022-02-07,27.81,1,1011.21,16.24,82.85,2.37,3.16,0
2022-02-07,89.45,35,1015.9,16.2,82.4,2.7,1.1,0
2022-02-07,78.06,23,1016.2,16.19,83.99,2.8,0.98,0
2022-02-07,151.63,28,1015.87,16.38,84.31,2.96,2.19,0
2022-02-07,16.39,19,1015.9,16.2,82.4,2.7,1.1,0
2022-02-07,27.88,55,1007.81,16.95,82.9,2.56,2.63,0
2022-02-07,48.36,18,1016.18,16.14,84.23,2.94,1.16,0
2022-02-08,53.04,20,1011.37,18.12,79.99,4.23,1.28,0
2022-02-08,82.44,60,974.76,17.48,86.54,1.91,1.45,0
2022-02-08,26.59,11,1016.4,16.4,79.6,4.9,0.6,0
2022-02-08,73.9,38,948.69,14.94,91.25,1.76,1.13,0
2022-02-08,106.92,24,1014.89,19.12,84.28,2.67,3.22,0
2022-02-08,57.9,44,990.76,16.87,88.79,1.98,1.63,0
2022-02-08,105.93,15,1010.97,15.72,81.83,4.2,0.53,0
2022-02-08,51.72,59,1017.2,16.2,83.0,6.4,0.5,0
2022-02-08,86.5,49,1015.87,17.61,79.53,4.53,0.57,0
2022-02-08,64.84,25,930.0,14.6,93.5,0.5,1.3,0
2022-02-08,33.93,40,1015.43,17.55,81.1,4.55,0.25,0
2022-02-08,225.6,26,994.46,16.39,84.58,3.18,0.64,0
2022-02-08,33.95,1,1011.99,16.43,80.66,4.29,0.52,0
2022-02-08,118.23,35,1016.4,16.4,79.6,4.9,0.6,0
2022-02-08,85.88,23,1017.0,16.28,81.37,5.46,0.52,0
2022-02-08,161.94,28,1016.38,16.84,81.53,5.37,0.4,0
2022-02-08,17.6,19,1016.4,16.4,79.6,4.9,0.6,0
2022-02-08,28.36,55,1008.14,17.79,81.45,3.89,0.85,0
2022-02-08,47.21,18,1016.78,16.37,81.61,5.72,0.52,0
2022-02-09,55.9,20,1012.1,19.31,77.67,2.55,0.0,0
2022-02-09,79.33,60,975.48,18.33,83.01,1.27,0.02,0
2022-02-09,39.9,11,1017.0,17.8,79.9,2.9,0.0,0
2022-02-09,65.0,38,949.25,15.69,89.29,1.35,0.0,0
2022-02-09,165.1,24,1015.18,20.4,78.4,1.78,0.0,0
2022-02-09,31.5,44,990.9,17.6,85.83,1.39,0.39,0
2022-02-09,105.3,15,1011.11,17.11,83.51,2.52,2.34,0
2022-02-09,63.05,59,1017.6,17.5,84.5,4.1,0.0,0
2022-02-09,71.25,49,1016.57,18.67,79.63,2.87,0.0,0
2022-02-09,52.5,25,930.6,15.2,90.6,0.6,0.0,0
2022-02-09,44.7,40,1016.2,18.42,81.93,3.08,0.0,0
2022-02-09,37.09,1,1012.36,17.73,81.3,2.57,1.27,0
2022-02-09,145.9,35,1017.0,17.8,79.9,2.9,0.0,0
2022-02-09,38.0,23,1017.37,17.57,83.14,3.4,0.06,0
2022-02-09,250.0,28,1016.96,17.97,82.6,3.47,0.0,0
2022-02-09,107.5,19,1017.0,17.8,79.9,2.9,0.0,0
2022-02-09,43.99,55,1008.85,18.92,80.23,2.45,0.0,0
2022-02-09,67.5,18,1017.28,17.67,82.62,3.59,0.0,0
2022-02-09,391.2,26,995.04,17.43,84.51,1.99,0.04,0
2022-02-10,55.4,20,1011.18,19.02,81.53,3.12,0.0,0
2022-02-10,88.52,60,974.63,18.2,82.07,1.45,0.03,0
2022-02-10,37.2,11,1016.0,17.7,84.0,3.8,0.0,0
2022-02-10,80.0,38,948.33,16.01,84.99,1.77,0.0,0
2022-02-10,165.1,24,1014.37,20.31,81.27,2.04,0.67,0
2022-02-10,30.6,44,990.02,18.1,84.91,1.86,0.68,0
2022-02-10,105.3,15,1010.23,17.13,86.24,3.32,0.15,0
2022-02-10,76.93,59,1016.6,17.5,89.0,5.7,0.0,0
2022-02-10,100.4,49,1015.58,18.51,84.18,3.41,0.0,0
2022-02-10,54.75,25,929.7,15.6,83.9,0.7,0.0,0
2022-02-10,44.2,40,1015.2,18.23,86.03,3.71,0.0,0
2022-02-10,37.83,1,1011.46,17.6,84.6,3.39,0.08,0
2022-02-10,146.0,35,1016.0,17.7,84.0,3.8,0.0,0
2022-02-10,38.0,23,1016.39,17.59,86.9,4.61,1.31,0
2022-02-10,244.0,28,1015.96,17.88,86.95,4.54,0.0,0
2022-02-10,62.85,19,1016.0,17.7,84.0,3.8,0.0,0
2022-02-10,44.77,55,1007.92,18.69,83.38,2.99,0.0,0
2022-02-10,58.0,18,1016.28,17.62,86.95,4.86,0.0,0
2022-02-11,58.16,20,1010.69,18.58,83.89,2.64,0.0,0
2022-02-11,85.97,60,974.17,18.09,82.52,1.33,0.0,0
2022-02-11,23.2,11,1015.6,17.0,87.8,3.2,0.0,0
2022-02-11,63.85,38,948.01,15.82,86.11,1.49,0.0,0
2022-02-11,106.26,24,1013.49,20.68,83.62,1.68,0.22,0
2022-02-11,80.15,44,989.14,18.75,86.0,1.61,0.04,0
2022-02-11,96.02,15,1009.55,17.18,87.82,2.52,0.0,0
2022-02-11,47.49,59,1016.2,17.0,92.0,4.4,0.0,0
2022-02-11,74.1,49,1015.15,18.01,88.21,3.09,0.0,0
2022-02-11,64.64,25,929.4,15.5,84.5,0.7,0.0,0
2022-02-11,33.76,40,1014.8,17.71,89.75,3.38,0.0,0
2022-02-11,153.6,26,993.66,17.14,87.74,2.24,0.0,0
2022-02-11,24.92,1,1010.9,17.27,87.19,2.75,0.0,0
2022-02-11,110.42,35,1015.6,17.0,87.8,3.2,0.0,0
2022-02-11,72.95,23,1015.92,17.12,90.46,3.63,1.26,0
2022-02-11,143.58,28,1015.56,17.34,90.5,3.77,0.0,0
2022-02-11,26.82,19,1015.6,17.0,87.8,3.2,0.0,0
2022-02-11,30.21,55,1007.48,18.26,86.09,2.66,0.0,0
2022-02-11,47.84,18,1015.88,17.05,90.29,3.89,0.0,0
2022-02-12,53.84,20,1008.9,18.97,83.1,3.08,0.12,0
2022-02-12,96.46,60,972.46,18.56,80.73,1.41,0.12,0
2022-02-12,24.92,11,1013.9,17.2,87.2,3.9,0.0,0
2022-02-12,46.1,38,946.46,16.1,84.51,1.75,0.0,0
2022-02-12,99.47,24,1011.32,21.25,80.47,1.87,0.22,0
2022-02-12,101.1,44,987.38,18.96,84.83,1.81,0.13,0
2022-02-12,98.64,15,1008.13,17.05,88.51,3.24,0.13,0
2022-02-12,56.67,59,1014.5,17.2,93.0,5.6,0.0,0
2022-02-12,126.55,49,1013.31,18.25,86.86,3.76,0.04,0
2022-02-12,61.73,25,927.9,15.8,82.2,0.7,0.0,0
2022-02-12,32.11,40,1012.93,18.0,88.17,3.99,0.0,0
2022-02-12,171.1,26,991.98,17.37,86.53,2.72,0.04,0
2022-02-12,20.86,1,1009.34,17.42,86.74,3.42,0.07,0
2022-02-12,126.53,35,1013.9,17.2,87.2,3.9,0.0,0
2022-02-12,90.83,23,1014.21,17.38,89.92,4.63,0.02,0
2022-02-12,154.98,28,1013.78,17.58,90.11,4.67,0.0,0
2022-02-12,21.29,19,1013.9,17.2,87.2,3.9,0.0,0
2022-02-12,28.96,55,1005.66,18.62,84.75,3.14,0.05,0
2022-02-12,45.69,18,1014.17,17.25,90.52,4.86,0.0,0
2022-02-13,57.01,20,1007.19,19.67,80.81,3.24,0.73,0
2022-02-13,100.38,60,970.84,19.54,81.51,1.54,3.56,0
2022-02-13,27.98,11,1012.1,17.5,85.0,3.8,0.4,0
2022-02-13,60.9,38,944.82,16.81,87.12,1.77,5.59,0
2022-02-13,91.75,24,1010.12,22.01,78.27,2.32,0.9,0
2022-02-13,98.45,44,986.12,19.47,83.34,1.56,2.0,0
2022-02-13,99.16,15,1006.29,17.3,86.25,3.39,6.19,0
2022-02-13,56.48,59,1012.7,17.2,90.5,5.7,9.2,0
2022-02-13,100.07,49,1011.62,18.8,85.24,3.35,0.24,0
2022-02-13,63.93,25,926.3,16.7,86.2,0.7,4.6,0
2022-02-13,31.92,40,1011.22,18.56,86.77,3.45,0.05,0
2022-02-13,137.0,26,990.29,17.92,86.42,2.5,4.31,0
2022-02-13,21.32,1,1007.53,17.78,84.79,3.4,2.9,0
2022-02-13,111.8,35,1012.1,17.5,85.0,3.8,0.4,0
2022-02-13,107.13,23,1012.48,17.42,88.27,4.57,5.85,0
2022-02-13,160.73,28,1012.02,17.86,88.19,4.43,4.06,0
2022-02-13,19.18,19,1012.1,17.5,85.0,3.8,0.4,0
2022-02-13,30.49,55,1003.97,19.26,83.66,3.0,1.85,0
2022-02-13,49.45,18,1012.38,17.4,88.21,4.84,5.32,0
2022-02-14,48.59,20,1009.2,17.33,80.95,4.26,0.54,0
2022-02-14,96.9,60,972.46,16.62,88.45,1.86,5.66,0
2022-02-14,28.58,11,1014.4,15.4,81.9,5.1,0.6,0
2022-02-14,42.62,38,946.46,13.92,95.2,1.76,8.91,0
2022-02-14,131.2,24,1012.27,19.1,83.19,2.51,1.57,0
2022-02-14,107.95,44,988.27,16.43,87.68,2.08,5.29,0
2022-02-14,99.0,15,1008.92,14.75,84.51,4.38,11.05,0
2022-02-14,62.15,59,1015.2,15.1,87.5,6.4,4.2,0
2022-02-14,127.48,49,1013.62,16.4,83.64,4.69,0.62,0
2022-02-14,66.34,25,927.7,13.6,97.3,0.5,10.2,0
